Name,Sex,Equipment,Age,Division,BodyweightKg,WeightClassKg,BestSquatKg,BestBenchKg,BestDeadliftKg,TotalKg,Place,Wilks,Place_capp,Age_capp,BodyweightKg_capp,BestSquatKg_capp,BestBenchKg_capp,BestDeadliftKg_capp,TotalKg_capp,Wilks_capp,Place_log,Place_inv,Place_cuadratica,Place_BC,Place_YJ,Name_log,Name_inv,Name_cuadratica,Name_BC,Name_YJ,Age_log,Age_inv,Age_cuadratica,Age_BC,Age_YJ,Division_log,Division_inv,Division_cuadratica,Division_BC,Division_YJ,BodyweightKg_log,BodyweightKg_inv,BodyweightKg_cuadratica,BodyweightKg_BC,BodyweightKg_YJ,WeightClassKg_log,WeightClassKg_inv,WeightClassKg_cuadratica,WeightClassKg_BC,WeightClassKg_YJ,BestSquatKg_log,BestSquatKg_inv,BestSquatKg_cuadratica,BestSquatKg_BC,BestSquatKg_YJ,BestBenchKg_log,BestBenchKg_inv,BestBenchKg_cuadratica,BestBenchKg_BC,BestBenchKg_YJ,BestDeadliftKg_log,BestDeadliftKg_inv,BestDeadliftKg_cuadratica,BestDeadliftKg_BC,BestDeadliftKg_YJ,TotalKg_log,TotalKg_inv,TotalKg_cuadratica,TotalKg_BC,TotalKg_YJ,Wilks_log,Wilks_inv,Wilks_cuadratica,Wilks_BC,Wilks_YJ,Name_minMaxScaled,Sex_minMaxScaled,Equipment_minMaxScaled,Age_minMaxScaled,Division_minMaxScaled,BodyweightKg_minMaxScaled,WeightClassKg_minMaxScaled,BestSquatKg_minMaxScaled,BestBenchKg_minMaxScaled,BestDeadliftKg_minMaxScaled
1,339,274,20,42,95.03,98,132.5,102.5,167.5,402.5,11,250.33,359.0,20.0,95.03,132.5,102.5,167.5,402.5,250.33,2.3978952727983707,0.09090909090909091,121,73.36764499525354,97.6663295277275,0.0,1.0,1,0.0,0.529149302103667,2.995732273553991,0.05,400,2.5009671436153327,2.429103114589497,3.7376696182833684,0.023809523809523808,1764,3.761819957274402,3.194491721398736,4.5541926312232235,0.01052299273913501,9030.7009,6.06206579875339,5.934293810186677,4.584967478670572,0.01020408163265306,9604,29.581268690120485,29.12160153044687,4.886582645426277,0.007547169811320755,17556.25,16.582360589570182,16.423749973994074,4.629862798578463,0.00975609756097561,10506.25,145.6466546010861,148.71481821705157,5.120983351265121,0.005970149253731343,28056.25,482.6437172814025,490.3481662697997,5.997695096858618,0.002484472049689441,162006.25,39.925533936023065,39.73189623391294,5.522780047428144,0.0039947269604122555,62665.10890000001,154.83816105297646,155.88353740494503,0.0,1.0,1.0,0.09803921568627451,0.4606741573033708,0.36855587576048676,1.0,0.2078975087573182,0.30674090127793147,0.3198091477459691
1,339,119,34,8,97.16,98,240.0,132.5,227.5,600.0,359,369.54,359.0,34.0,97.16,240.0,132.5,227.5,600.0,369.54,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,3.5263605246161616,0.029411764705882353,1156,2.8547450840949224,2.736099565098776,2.0794415416798357,0.125,64,2.0869023701410585,1.995014836470657,4.576359104133972,0.01029230135858378,9440.0656,6.100426526097943,5.970642089700072,4.584967478670572,0.01020408163265306,9604,29.581268690120485,29.12160153044687,5.480638923341991,0.004166666666666667,57600.0,22.05969894686285,21.768420851789873,4.886582645426277,0.007547169811320755,17556.25,193.33259459306313,197.05811168087953,5.427150238391005,0.004395604395604396,51756.25,708.1925707600338,718.5045133631401,6.396929655216146,0.0016666666666666668,360000.0,49.397547021528986,49.11098374998914,5.9122589889270065,0.002706067002218975,136559.81160000002,219.7984462693459,221.08451388308734,0.0,1.0,0.3992248062015504,0.37254901960784315,0.07865168539325842,0.3856067883445405,1.0,0.47122945398427357,0.41884014647634715,0.5172425139848634
1,339,274,19,13,99.56,98,277.5,150.0,265.0,692.5,359,422.2,359.0,19.0,99.56,260.875,150.0,265.0,692.5,422.2,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,2.9444389791664403,0.05263157894736842,361,2.4655153244237296,2.398494630348627,2.5649493574615367,0.07692307692307693,169,2.576307138628708,2.351026294932761,4.600760477499391,0.010044194455604661,9912.1936,6.142773205259934,6.0107665321266515,4.584967478670572,0.01020408163265306,9604,29.581268690120485,29.12160153044687,5.625820933186489,0.0036036036036036037,77006.25,23.62379430710031,23.293920483911208,5.0106352940962555,0.006666666666666667,22500.0,221.65723361786792,225.78341316838635,5.579729825986222,0.0037735849056603774,70225.0,857.2565485386955,869.3175812012964,6.540308238061494,0.001444043321299639,479556.25,53.29889677740235,52.97350925299723,6.0454791354142206,0.0023685457129322598,178252.84,247.74152445302607,249.13828448322067,0.0,1.0,1.0,0.0784313725490196,0.1348314606741573,0.40481908421389695,1.0,0.5630894348773975,0.4842313728420896,0.6406383678841725
1,339,274,19,13,97.98,98,170.0,122.5,177.5,470.0,48,288.44,359.0,19.0,97.98,170.0,122.5,177.5,470.0,288.44,3.871201010907891,0.020833333333333332,2304,1639.1786520717933,2033.1714594078653,0.0,1.0,1,0.0,0.529149302103667,2.9444389791664403,0.05263157894736842,361,2.4655153244237296,2.398494630348627,2.5649493574615367,0.07692307692307693,169,2.576307138628708,2.351026294932761,4.584763376210429,0.010206164523372117,9600.0804,6.114997471675926,5.984448482958293,4.584967478670572,0.01020408163265306,9604,29.581268690120485,29.12160153044687,5.135798437050262,0.0058823529411764705,28900.0,18.711985906360002,18.502104842220024,4.808111029984782,0.00816326530612245,15006.25,177.3070007920867,180.809077814226,5.178970608915471,0.005633802816901409,31506.25,519.0067644195051,527.1286256851744,6.152732694704104,0.002127659574468085,220900.0,43.37644099615234,43.149129419695484,5.664487092048558,0.0034669255304396063,83197.6336,175.90270501789985,177.02314337455195,0.0,1.0,1.0,0.0784313725490196,0.1348314606741573,0.3921709894332373,1.0,0.29975748965044213,0.38147373141020857,0.3527147087857848
2,339,274,28,90,99.34,98,222.5,193.15,213.7,415.0,13,291.19,359.0,28.0,99.34,222.5,193.15,213.7,415.0,291.19,2.5649493574615367,0.07692307692307693,169,104.47372370751832,136.3228742139339,0.6931471805599453,0.5,4,0.5984408214902136,0.7249803761613709,3.332204510175204,0.03571428571428571,784,2.7279985592615907,2.6258894793815504,4.499809670330265,0.011111111111111112,8100,4.534843726673919,3.712659229831536,4.598548309679204,0.010066438494060801,9868.4356,6.1389290416975,6.007124134424249,4.584967478670572,0.01020408163265306,9604,29.581268690120485,29.12160153044687,5.404927101606295,0.0044943820224719105,49506.25,21.281783389025488,21.00955294249885,5.26346708911229,0.0051773233238415735,37306.9225,292.8191107360198,297.9805913288933,5.364573162325102,0.004679457182966776,45667.689999999995,654.8207537918452,664.5115297249904,6.028278520230698,0.0024096385542168677,172225.0,40.58481768253567,40.38475844830566,5.673975975073536,0.0034341838662041964,84791.6161,177.41083729864823,178.53677154508418,0.045454545454545456,1.0,1.0,0.2549019607843137,1.0,0.4030579570925393,1.0,0.4283614629008157,0.6454674538524775,0.47183283974991774
2,339,274,28,90,99.34,98,185.0,193.15,265.0,265.0,359,161.71,359.0,28.0,99.34,185.0,193.15,265.0,265.0,161.71,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.6931471805599453,0.5,4,0.5984408214902136,0.7249803761613709,3.332204510175204,0.03571428571428571,784,2.7279985592615907,2.6258894793815504,4.499809670330265,0.011111111111111112,8100,4.534843726673919,3.712659229831536,4.598548309679204,0.010066438494060801,9868.4356,6.1389290416975,6.007124134424249,4.584967478670572,0.01020408163265306,9604,29.581268690120485,29.12160153044687,5.220355825078324,0.005405405405405406,34225.0,19.4877314511941,19.259107645679173,5.26346708911229,0.0051773233238415735,37306.9225,292.8191107360198,297.9805913288933,5.579729825986222,0.0037735849056603774,70225.0,857.2565485386955,869.3175812012964,5.579729825986222,0.0037735849056603774,70225.0,31.875350404194158,31.760051135462465,5.085804607589853,0.006183909467565395,26150.1241,104.40206152937017,105.2840609308915,0.045454545454545456,1.0,1.0,0.2549019607843137,1.0,0.4030579570925393,1.0,0.33650148200769175,0.6454674538524775,0.6406383678841725
1,339,274,19,13,93.44,98,185.0,132.5,213.7,132.5,359,83.05,359.0,19.0,93.44,185.0,132.5,213.7,132.5,83.05,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,2.9444389791664403,0.05263157894736842,361,2.4655153244237296,2.398494630348627,2.5649493574615367,0.07692307692307693,169,2.576307138628708,2.351026294932761,4.537319519079917,0.010702054794520547,8731.033599999999,6.032934023824544,5.906690031863049,4.584967478670572,0.01020408163265306,9604,29.581268690120485,29.12160153044687,5.220355825078324,0.005405405405405406,34225.0,19.4877314511941,19.259107645679173,4.886582645426277,0.007547169811320755,17556.25,193.33259459306313,197.05811168087953,5.364573162325102,0.004679457182966776,45667.689999999995,654.8207537918452,664.5115297249904,4.886582645426277,0.007547169811320755,17556.25,21.789357634327793,21.775558371274144,4.419442836059304,0.012040939193257074,6897.3025,57.03892228361317,57.80305975653867,0.0,1.0,1.0,0.0784313725490196,0.1348314606741573,0.3558277297470381,1.0,0.33650148200769175,0.41884014647634715,0.47183283974991774
2,339,274,29,90,106.82,37,212.5,190.0,257.5,660.0,359,392.07,359.0,29.0,106.82,212.5,190.0,257.5,660.0,392.07,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.6931471805599453,0.5,4,0.5984408214902136,0.7249803761613709,3.367295829986474,0.034482758620689655,841,2.751133611131419,2.6459950019293887,4.499809670330265,0.011111111111111112,8100,4.534843726673919,3.712659229831536,4.671145174911624,0.009361542782250515,11410.512399999998,6.2656181172295105,6.127158969479089,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.358941988364472,0.004705882352941176,45156.25,20.821460034549087,20.5604585311627,5.247024072160486,0.005263157894736842,36100.0,287.5669753186493,292.65076819698703,5.551019720103791,0.003883495145631068,66306.25,826.9932834475412,838.6975259501421,6.492239835020471,0.0015151515151515152,435600.0,51.958993932738416,51.64698235375831,5.971440395277054,0.002550564950136455,153718.8849,231.80200161584153,233.13517347323722,0.045454545454545456,1.0,1.0,0.27450980392156865,1.0,0.46293627921869995,0.35106382978723405,0.40386546799598266,0.6336970331066439,0.6159591971043107
1,339,274,34,90,106.59,37,182.5,140.0,227.5,550.0,48,326.96,359.0,34.0,106.59,182.5,140.0,227.5,550.0,326.96,3.871201010907891,0.020833333333333332,2304,1639.1786520717933,2033.1714594078653,0.0,1.0,1,0.0,0.529149302103667,3.5263605246161616,0.029411764705882353,1156,2.8547450840949224,2.736099565098776,4.499809670330265,0.011111111111111112,8100,4.534843726673919,3.712659229831536,4.668989698701045,0.009381743127873158,11361.428100000001,6.261840649410657,6.123580077185647,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.206750173022546,0.005479452054794521,33306.25,19.361007545097046,19.135449418310163,4.941642422609304,0.007142857142857143,19600.0,205.42978679276797,209.3255537021725,5.427150238391005,0.004395604395604396,51756.25,708.1925707600338,718.5045133631401,6.309918278226516,0.0018181818181818182,302500.0,47.16553254933511,46.90102089954095,5.7898378392560215,0.003058478101296795,106902.84159999999,196.89550494293854,198.09375615491993,0.0,1.0,1.0,0.37254901960784315,1.0,0.46109510086455335,0.35106382978723405,0.3303774832814835,0.4468649577759511,0.5172425139848634
2,339,274,29,42,106.82,37,212.5,190.0,257.5,660.0,359,392.07,359.0,29.0,106.82,212.5,190.0,257.5,660.0,392.07,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.6931471805599453,0.5,4,0.5984408214902136,0.7249803761613709,3.367295829986474,0.034482758620689655,841,2.751133611131419,2.6459950019293887,3.7376696182833684,0.023809523809523808,1764,3.761819957274402,3.194491721398736,4.671145174911624,0.009361542782250515,11410.512399999998,6.2656181172295105,6.127158969479089,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.358941988364472,0.004705882352941176,45156.25,20.821460034549087,20.5604585311627,5.247024072160486,0.005263157894736842,36100.0,287.5669753186493,292.65076819698703,5.551019720103791,0.003883495145631068,66306.25,826.9932834475412,838.6975259501421,6.492239835020471,0.0015151515151515152,435600.0,51.958993932738416,51.64698235375831,5.971440395277054,0.002550564950136455,153718.8849,231.80200161584153,233.13517347323722,0.045454545454545456,1.0,1.0,0.27450980392156865,0.4606741573033708,0.46293627921869995,0.35106382978723405,0.40386546799598266,0.6336970331066439,0.6159591971043107
1,339,274,29,42,105.23,37,125.0,120.0,227.5,472.5,48,282.13,359.0,29.0,105.23,125.0,120.0,227.5,472.5,282.13,3.871201010907891,0.020833333333333332,2304,1639.1786520717933,2033.1714594078653,0.0,1.0,1,0.0,0.529149302103667,3.367295829986474,0.034482758620689655,841,2.751133611131419,2.6459950019293887,3.7376696182833684,0.023809523809523808,1764,3.761819957274402,3.194491721398736,4.656148430752721,0.009502993442934524,11073.352900000002,6.239356613681164,6.102277754127032,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,4.8283137373023015,0.008,15625.0,16.11635514512397,15.96896060244503,4.787491742782046,0.008333333333333333,14400.0,173.3200601122359,176.76693313674335,5.427150238391005,0.004395604395604396,51756.25,708.1925707600338,718.5045133631401,6.158037746933798,0.0021164021164021165,223256.25,43.499426319573516,43.27091144688316,5.642367957621329,0.003544465317406869,79597.3369,172.43643861524598,173.54430406946014,0.0,1.0,1.0,0.27450980392156865,0.4606741573033708,0.45020813320525144,0.35106382978723405,0.18952551257869338,0.3721321276436739,0.5172425139848634
1,339,16,36,8,102.33,37,260.0,182.5,260.0,702.5,359,423.73,359.0,36.0,102.33,260.0,182.5,260.0,702.5,423.73,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,3.58351893845611,0.027777777777777776,1296,2.891479119408774,2.768059144632703,2.0794415416798357,0.125,64,2.0869023701410585,1.995014836470657,4.628202885098664,0.00977230528681716,10471.428899999999,6.190545906313239,6.056031141834409,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.560681631015528,0.0038461538461538464,67600.0,22.909993196959686,22.597784743371164,5.206750173022546,0.005479452054794521,33306.25,275.09619805750805,279.99630206913395,5.560681631015528,0.0038461538461538464,67600.0,837.0568117795124,848.879604111605,6.5546454012079005,0.0014234875444839859,493506.25,53.704953938641374,53.37550392422362,6.0490964599406984,0.002359993392018502,179547.1129,248.5476462112398,249.94765199298817,0.0,1.0,0.0,0.4117647058823529,0.07865168539325842,0.42699327569644574,0.35106382978723405,0.5202214437939396,0.60567222180704,0.6241855873642645
1,339,274,30,8,107.5,37,192.5,135.0,220.0,547.5,359,324.56,359.0,30.0,107.5,192.5,135.0,220.0,547.5,324.56,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,3.4011973816621555,0.03333333333333333,900,2.773388584414959,2.665341354017709,2.0794415416798357,0.125,64,2.0869023701410585,1.995014836470657,4.677490847567717,0.009302325581395349,11556.25,6.276744576547087,6.137700459088397,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.260096153727839,0.005194805194805195,37056.25,19.86212940300305,19.624438213350697,4.90527477843843,0.007407407407407408,18225.0,197.35777353088145,201.13979121911206,5.393627546352362,0.004545454545454545,48400.0,679.0822431544982,689.0550541206044,6.305362461690656,0.0018264840182648401,299756.25,47.051376873302274,46.787990119687564,5.782470418898192,0.0030810944047325608,105339.1936,195.59552263731132,196.78887673024917,0.0,1.0,1.0,0.29411764705882354,0.07865168539325842,0.468379763048351,0.35106382978723405,0.35487347818631654,0.4281817502428818,0.49256334320500167
1,339,119,30,8,107.41,37,227.5,137.5,272.5,637.5,359,378.01,359.0,30.0,107.41,227.5,137.5,272.5,637.5,378.01,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,3.4011973816621555,0.03333333333333333,900,2.773388584414959,2.665341354017709,2.0794415416798357,0.125,64,2.0869023701410585,1.995014836470657,4.676653287609955,0.009310120100549298,11536.908099999999,6.275275518670002,6.13630864242165,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.427150238391005,0.004395604395604396,51756.25,21.507511316240112,21.229763311147796,4.923623917106626,0.007272727272727273,18906.25,201.39021068024454,205.22897926162278,5.607638614103299,0.003669724770642202,74256.25,887.735293670529,900.156514697183,6.457554277032581,0.001568627450980392,406406.25,51.01236376961278,50.7097754301106,5.934920650296115,0.002645432660511627,142891.5601,224.31995397169544,225.62368245664592,0.0,1.0,0.3992248062015504,0.29411764705882354,0.07865168539325842,0.46765930195325006,0.35106382978723405,0.44060946035323223,0.43752335400941644,0.6653175386640343
1,339,274,18,13,102.29,37,207.5,125.0,205.0,537.5,359,324.25,359.0,18.0,102.29,207.5,125.0,205.0,537.5,324.25,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,2.8903717578961645,0.05555555555555555,324,2.4279006354178527,2.3660662386833464,2.5649493574615367,0.07692307692307693,169,2.576307138628708,2.351026294932761,4.627811916468916,0.009776126698602013,10463.244100000002,6.189864187943298,6.055385223605298,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.335131339670753,0.004819277108433735,43056.25,20.58664562868062,20.3313607320366,4.8283137373023015,0.008,15625.0,181.30186515119345,184.85941173337324,5.3230099791384085,0.004878048780487805,42025.0,621.6113202589607,630.9169318240795,6.2869287600018176,0.0018604651162790699,288906.25,46.592183094747966,46.3333184974346,5.781514823196553,0.0030840400925212026,105138.0625,195.4275341204351,196.62025611175522,0.0,1.0,1.0,0.058823529411764705,0.1348314606741573,0.4266730707652899,0.35106382978723405,0.3916174705435661,0.3908153351767432,0.4432050016452781
1,339,119,23,90,111.36,37,230.0,172.5,255.0,657.5,359,385.51,359.0,23.0,111.36,230.0,172.5,255.0,657.5,385.51,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,3.1354942159291497,0.043478260869565216,529,2.5964250426900897,2.5117045318344666,4.499809670330265,0.011111111111111112,8100,4.534843726673919,3.712659229831536,4.71276819658611,0.008979885057471264,12401.0496,6.338754529484489,6.196448224431274,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.438079308923196,0.004347826086956522,52900.0,21.619311682332455,21.338828065416127,5.150397236471415,0.005797101449275362,29756.25,258.54624209943904,263.2043097808432,5.541263545158426,0.00392156862745098,65025.0,816.954216118726,828.5402911610461,6.48844476405192,0.001520912547528517,432306.25,51.85460091623,51.543629594661574,5.954567133004164,0.002593966434074343,148617.9601,228.3146901243652,229.63410533210816,0.0,1.0,0.3992248062015504,0.1568627450980392,1.0,0.4992795389048992,0.35106382978723405,0.4467334590794405,0.5683058067409014,0.6077328068443567
1,339,119,18,13,122.56,37,237.5,125.0,237.5,600.0,359,343.32,359.0,18.0,122.56,237.5,125.0,237.5,600.0,343.32,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,2.8903717578961645,0.05555555555555555,324,2.4279006354178527,2.3660662386833464,2.5649493574615367,0.07692307692307693,169,2.576307138628708,2.351026294932761,4.808600705992281,0.008159268929503916,15020.9536,6.508540060373148,6.357280414015866,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.470167623474696,0.004210526315789474,56406.25,21.950601536172076,21.66200039544483,4.8283137373023015,0.008,15625.0,181.30186515119345,184.85941173337324,5.470167623474696,0.004210526315789474,56406.25,747.3811320993261,758.1508792484759,6.396929655216146,0.0016666666666666668,360000.0,49.397547021528986,49.11098374998914,5.838662956850019,0.0029127344751252475,117868.6224,205.7305358564621,206.96232547283057,0.0,1.0,0.3992248062015504,0.058823529411764705,0.1348314606741573,0.5889369196285623,0.35106382978723405,0.4651054552580653,0.3908153351767432,0.5501480750246792
1,339,274,20,42,113.17,37,132.5,102.5,167.5,402.5,359,234.9,359.0,20.0,113.17,132.5,102.5,167.5,402.5,234.9,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,2.995732273553991,0.05,400,2.5009671436153327,2.429103114589497,3.7376696182833684,0.023809523809523808,1764,3.761819957274402,3.194491721398736,4.72889111297785,0.008836264027569143,12807.448900000001,6.367182751030053,6.223379651170761,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,4.886582645426277,0.007547169811320755,17556.25,16.582360589570182,16.423749973994074,4.629862798578463,0.00975609756097561,10506.25,145.6466546010861,148.71481821705157,5.120983351265121,0.005970149253731343,28056.25,482.6437172814025,490.3481662697997,5.997695096858618,0.002484472049689441,162006.25,39.925533936023065,39.73189623391294,5.459159891664867,0.004257130693912303,55178.01,146.21509459720178,147.23074417053667,0.0,1.0,1.0,0.09803921568627451,0.4606741573033708,0.5137688120397055,0.35106382978723405,0.2078975087573182,0.30674090127793147,0.3198091477459691
1,339,274,19,13,113.85,37,185.0,117.5,222.5,340.0,359,198.1,359.0,19.0,113.85,185.0,117.5,222.5,340.0,198.1,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,2.9444389791664403,0.05263157894736842,361,2.4655153244237296,2.398494630348627,2.5649493574615367,0.07692307692307693,169,2.576307138628708,2.351026294932761,4.734881792509748,0.00878348704435661,12961.822499999998,6.377759665673239,6.233399455106073,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.220355825078324,0.005405405405405406,34225.0,19.4877314511941,19.259107645679173,4.7664383335842135,0.00851063829787234,13806.25,169.34119200004488,172.7331298486987,5.404927101606295,0.0044943820224719105,49506.25,688.7584705449198,698.8439197960943,5.8289456176102075,0.0029411764705882353,115600.0,36.46730061403293,36.30729461696757,5.288771953704505,0.005047955577990914,39243.61,125.39717369186832,126.34386547389235,0.0,1.0,1.0,0.0784313725490196,0.1348314606741573,0.5192122958693564,0.35106382978723405,0.33650148200769175,0.36279052387713934,0.5007897334649556
2,339,26,60,2,116.12,37,185.0,257.5,213.7,257.5,359,149.24,359.0,60.0,116.12,185.0,257.5,213.7,257.5,149.24,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.6931471805599453,0.5,4,0.5984408214902136,0.7249803761613709,4.0943445622221,0.016666666666666666,3600,3.208431519835947,3.0435941428633666,0.6931471805599453,0.5,4,0.693974842741877,1.0464201017563508,4.754624139156429,0.008611780916293488,13483.8544,6.412669925306985,6.266470026971004,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.220355825078324,0.005405405405405406,34225.0,19.4877314511941,19.259107645679173,5.551019720103791,0.003883495145631068,66306.25,401.7872035420339,408.59974838696104,5.364573162325102,0.004679457182966776,45667.689999999995,654.8207537918452,664.5115297249904,5.551019720103791,0.003883495145631068,66306.25,31.382916967928992,31.272431854261622,5.005555748352958,0.006700616456714018,22272.577600000004,97.09663783693745,97.95752886922017,0.045454545454545456,1.0,0.03875968992248062,0.8823529411764706,0.011235955056179775,0.537383925712456,0.35106382978723405,0.33650148200769175,0.8859203348030792,0.47183283974991774
2,339,26,60,90,116.12,37,185.0,257.5,213.7,257.5,359,149.24,359.0,60.0,116.12,185.0,257.5,213.7,257.5,149.24,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.6931471805599453,0.5,4,0.5984408214902136,0.7249803761613709,4.0943445622221,0.016666666666666666,3600,3.208431519835947,3.0435941428633666,4.499809670330265,0.011111111111111112,8100,4.534843726673919,3.712659229831536,4.754624139156429,0.008611780916293488,13483.8544,6.412669925306985,6.266470026971004,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.220355825078324,0.005405405405405406,34225.0,19.4877314511941,19.259107645679173,5.551019720103791,0.003883495145631068,66306.25,401.7872035420339,408.59974838696104,5.364573162325102,0.004679457182966776,45667.689999999995,654.8207537918452,664.5115297249904,5.551019720103791,0.003883495145631068,66306.25,31.382916967928992,31.272431854261622,5.005555748352958,0.006700616456714018,22272.577600000004,97.09663783693745,97.95752886922017,0.045454545454545456,1.0,0.03875968992248062,0.8823529411764706,1.0,0.537383925712456,0.35106382978723405,0.33650148200769175,0.8859203348030792,0.47183283974991774
1,339,26,49,7,121.56,37,185.0,193.15,213.7,415.0,13,291.19,359.0,49.0,121.56,185.0,193.15,213.7,415.0,291.19,2.5649493574615367,0.07692307692307693,169,104.47372370751832,136.3228742139339,0.0,1.0,1,0.0,0.529149302103667,3.8918202981106265,0.02040816326530612,2401,3.0851747559136684,2.936543912041821,1.9459101490553132,0.14285714285714285,49,1.9524425459707042,1.897713463805614,4.800407968048592,0.008226390259953932,14776.8336,6.493948532425694,6.3434597544286895,3.6109179126442243,0.02702702702702703,1369,14.855988769516342,14.890473250349645,5.220355825078324,0.005405405405405406,34225.0,19.4877314511941,19.259107645679173,5.26346708911229,0.0051773233238415735,37306.9225,292.8191107360198,297.9805913288933,5.364573162325102,0.004679457182966776,45667.689999999995,654.8207537918452,664.5115297249904,6.028278520230698,0.0024096385542168677,172225.0,40.58481768253567,40.38475844830566,5.673975975073536,0.0034341838662041964,84791.6161,177.41083729864823,178.53677154508418,0.0,1.0,0.03875968992248062,0.6666666666666666,0.06741573033707865,0.5809317963496637,0.35106382978723405,0.33650148200769175,0.6454674538524775,0.47183283974991774
1,339,274,27,90,134.35,22,250.0,175.0,272.5,697.5,359,392.28,359.0,27.0,134.35,250.0,175.0,272.5,697.5,392.28,5.883322388488279,0.002785515320334262,128881,113139.3877578958,149400.37888986676,0.0,1.0,1,0.0,0.529149302103667,3.295836866004329,0.037037037037037035,729,2.703915268950031,2.604967227764579,4.499809670330265,0.011111111111111112,8100,4.534843726673919,3.712659229831536,4.9004483350615,0.00744324525493115,18049.922499999997,6.67311041761748,6.51313482572092,3.091042453358316,0.045454545454545456,484,10.108765519943653,10.3067365271678,5.521460917862246,0.004,62500.0,22.489711010599084,22.187862924781,5.1647859739235145,0.005714285714285714,30625.0,262.67519032478435,267.3934523469628,5.607638614103299,0.003669724770642202,74256.25,887.735293670529,900.156514697183,6.5475025136955205,0.0014336917562724014,486506.25,53.50228144330328,53.17485963420063,5.971975870524119,0.002549199551340879,153883.5984,231.9135354576867,233.24714823850078,0.0,1.0,1.0,0.23529411764705882,1.0,0.6833173230867755,0.19148936170212766,0.49572544888910663,0.5776474105074361,0.6653175386640343
3,339,274,23,42,126.55,22,185.0,193.15,213.7,415.0,13,291.19,359.0,23.0,126.55,185.0,193.15,213.7,415.0,291.19,2.5649493574615367,0.07692307692307693,169,104.47372370751832,136.3228742139339,1.0986122886681098,0.3333333333333333,9,0.873444398165653,0.8294075092635654,3.1354942159291497,0.043478260869565216,529,2.5964250426900897,2.5117045318344666,3.7376696182833684,0.023809523809523808,1764,3.761819957274402,3.194491721398736,4.840637486991133,0.007902015013828527,16014.9025,6.565736672361712,6.41145245643855,3.091042453358316,0.045454545454545456,484,10.108765519943653,10.3067365271678,5.220355825078324,0.005405405405405406,34225.0,19.4877314511941,19.259107645679173,5.26346708911229,0.0051773233238415735,37306.9225,292.8191107360198,297.9805913288933,5.364573162325102,0.004679457182966776,45667.689999999995,654.8207537918452,664.5115297249904,6.028278520230698,0.0024096385542168677,172225.0,40.58481768253567,40.38475844830566,5.673975975073536,0.0034341838662041964,84791.6161,177.41083729864823,178.53677154508418,0.09090909090909091,1.0,1.0,0.1568627450980392,0.4606741573033708,0.6208773615113674,0.19148936170212766,0.33650148200769175,0.6454674538524775,0.47183283974991774
